x02A5F,wedbar
x02A06,bigsqcup
x02A06,xsqcup
x02A6A,simdot
x02A6D 00338,ncongdot
x02A6D,congdot
x02A6E,easter
x02A6F,apacir
x02A7A,gtcir
x02A7B,ltquest
x02A7C,gtquest
x02A7D 00338,nleqslant
x02A7D 00338,nles
x02A7D 00338,NotLessSlantEqual
x02A7D,leqslant
x02A7D,les
x02A7D,LessSlantEqual
x02A7E 00338,ngeqslant
x02A7E 00338,nges
x02A7E 00338,NotGreaterSlantEqual
x02A7E,geqslant
x02A7E,ges
x02A7E,GreaterSlantEqual
x02A7F,lesdot
x02A8A,gnap
x02A8A,gnapprox
x02A8B,lEg
x02A8B,lesseqqgtr
x02A8C,gEl
x02A8C,gtreqqless
x02A8D,lsime
x02A8E,gsime
x02A8F,lsimg
x02A9A,eg
x02A9D,siml
x02A9E,simg
x02A9F,simlE
x02A10,cirfnint
x02A11,awint
x02A12,rppolint
x02A13,scpolint
x02A14,npolint
x02A15,pointint
x02A16,quatint
x02A17,intlarhk
x02A22,pluscir
x02A23,plusacir
x02A24,simplus
x02A25,plusdu
x02A26,plussim
x02A27,plustwo
x02A29,mcomma
x02A30,timesd
x02A31,timesbar
x02A33,smashp
x02A34,lotimes
x02A35,rotimes
x02A36,otimesas
x02A37,Otimes
x02A38,odiv
x02A39,triplus
x02A40,capdot
x02A42,ncup
x02A43,ncap
x02A44,capand
x02A45,cupor
x02A46,cupcap
x02A47,capcup
x02A48,cupbrcap
x02A49,capbrcup
x02A50,ccupssm
x02A53,And
x02A54,Or
x02A55,andand
x02A56,oror
x02A57,orslope
x02A58,andslope
x02A66,sdote
x02A70 00338,napE
x02A70,apE
x02A71,eplus
x02A72,pluse
x02A73,Esim
x02A74,Colone
x02A75,Equal
x02A77,ddotseq
x02A77,eDDot
x02A78,equivDD
x02A79,ltcir
x02A80,gesdot
x02A81,lesdoto
x02A82,gesdoto
x02A83,lesdotor
x02A84,gesdotol
x02A85,lap
x02A85,lessapprox
x02A86,gap
x02A86,gtrapprox
x02A87,lne
x02A87,lneq
x02A88,gne
x02A88,gneq
x02A89,lnap
x02A89,lnapprox
x02A90,gsiml
x02A91,lgE
x02A92,glE
x02A93,lesges
x02A94,gesles
x02A95,els
x02A95,eqslantless
x02A96,egs
x02A96,eqslantgtr
x02A97,elsdot
x02A98,egsdot
x02A99,el
x02AA0,simgE
x02AA1 00338,NotNestedLessLess
x02AA1,LessLess
x02AA2 00338,NotNestedGreaterGreater
x02AA2,GreaterGreater
x02AA4,glj
x02AA5,gla
x02AA6,ltcc
x02AA7,gtcc
x02AA8,lescc
x02AA9,gescc
x02AAA,smt
x02AAB,lat
x02AAC 0FE00,smtes
x02AAC,smte
x02AAD 0FE00,lates
x02AAD,late
x02AAE,bumpE
x02AAF 00338,NotPrecedesEqual
x02AAF 00338,npre
x02AAF 00338,npreceq
x02AAF,pre
x02AAF,PrecedesEqual
x02AAF,preceq
x02AB0 00338,NotSucceedsEqual
x02AB0 00338,nsce
x02AB0 00338,nsucceq
x02AB0,sce
x02AB0,SucceedsEqual
x02AB0,succeq
x02AB3,prE
x02AB4,scE
x02AB5,precneqq
x02AB5,prnE
x02AB6,scnE
x02AB6,succneqq
x02AB7,prap
x02AB7,precapprox
x02AB8,scap
x02AB8,succapprox
x02AB9,precnapprox
x02AB9,prnap
x02ABA,scnap
x02ABA,succnapprox
x02ABB,Pr
x02ABC,Sc
x02ABD,subdot
x02ABE,supdot
x02ABF,subplus
x02AC0,supplus
x02AC1,submult
x02AC2,supmult
x02AC3,subedot
x02AC4,supedot
x02AC5 00338,nsubE
x02AC5 00338,nsubseteqq
x02AC5,subE
x02AC5,subseteqq
x02AC6 00338,nsupE
x02AC6 00338,nsupseteqq
x02AC6,supE
x02AC6,supseteqq
x02AC7,subsim
x02AC8,supsim
x02ACB 0FE00,varsubsetneqq
x02ACB 0FE00,vsubnE
x02ACB,subnE
x02ACB,subsetneqq
x02ACC 0FE00,varsupsetneqq
x02ACC 0FE00,vsupnE
x02ACC,supnE
x02ACC,supsetneqq
x02ACF,csub
x02AD0,csup
x02AD1,csube
x02AD2,csupe
x02AD3,subsup
x02AD4,supsub
x02AD5,subsub
x02AD6,supsup
x02AD7,suphsub
x02AD8,supdsub
x02AD9,forkv
x02ADA,topfork
x02ADB,mlcp
x02AE4,Dashv
x02AE4,DoubleLeftTee
x02AE6,Vdashl
x02AE7,Barv
x02AE8,vBar
x02AE9,vBarv
x02AEB,Vbar
x02AEC,Not
x02AED,bNot
x02AEE,rnmid
x02AEF,cirmid
x02AF0,midcir
x02AF1,topcir
x02AF2,nhpar
x02AF3,parsim
x02AFD 020E5,nparsl
x02AFD,parsl
x0002B,plus
x0002C,comma
x002C6,circ
x002C7,caron
x002C7,Hacek
x002D8,breve
x002D8,Breve
x002D9,DiacriticalDot
x002D9,dot
x002DA,ring
x002DB,ogon
x002DC,DiacriticalTilde
x002DC,tilde
x002DD,dblac
x002DD,DiacriticalDoubleAcute
x0002E,period
x0002F,sol
x0003A,colon
x003A0,Pi
x003A1,Rho
x003A3,Sigma
x003A4,Tau
x003A5,Upsilon
x003A6,Phi
x003A7,Chi
x003A8,Psi
x003A9,ohm
x003A9,Omega
x0003B,semi
x003B1,alpha
x003B2,beta
x003B3,gamma
x003B4,delta
x003B5,epsi
x003B5,epsilon
x003B6,zeta
x003B7,eta
x003B8,theta
x003B9,iota
x003BA,kappa
x003BB,lambda
x003BC,mu
x003BD,nu
x003BE,xi
x003BF,omicron
x0003C 020D2,nvlt
x003C0,pi
x003C1,rho
x003C2,sigmaf
x003C2,sigmav
x003C2,varsigma
x003C3,sigma
x003C4,tau
x003C5,upsi
x003C5,upsilon
x003C6,phi
x003C7,chi
x003C8,psi
x003C9,omega
x0003D 020E5,bne
x0003D,equals
x003D1,thetasym
x003D1,thetav
x003D1,vartheta
x003D2,Upsi
x003D2,upsih
x003D5,phiv
x003D5,straightphi
x003D5,varphi
x003D6,piv
x003D6,varpi
x003DC,Gammad
x003DD,digamma
x003DD,gammad
x0003E 020D2,nvgt
x0003E,gt
x0003E,GT
x0003F,quest
x003F0,kappav
x003F0,varkappa
x003F1,rhov
x003F1,varrho
x003F5,epsiv
x003F5,straightepsilon
x003F5,varepsilon
x003F6,backepsilon
x003F6,bepsi
x0005B,lbrack
x0005B,lsqb
x0005C,bsol
x0005D,rbrack
x0005D,rsqb
x0005E,Hat
x0005F,lowbar
x0005F,UnderBar
x0007B,lbrace
x0007B,lcub
x0007C,verbar
x0007C,vert
x0007C,VerticalLine
x0007D,rbrace
x0007D,rcub
x00009,Tab
x0010A,Cdot
x0010B,cdot
x0010C,Ccaron
x0010D,ccaron
x0010E,Dcaron
x0010F,dcaron
x0011A,Ecaron
x0011B,ecaron
x0011C,Gcirc
x0011D,gcirc
x0011E,Gbreve
x0011F,gbreve
x0012A,Imacr
x0012B,imacr
x0012E,Iogon
x0012F,iogon
x0013A,lacute
x0013B,Lcedil
x0013C,lcedil
x0013D,Lcaron
x0013E,lcaron
x0013F,Lmidot
x0014A,ENG
x0014B,eng
x0014C,Omacr
x0014D,omacr
x0015A,Sacute
x0015B,sacute
x0015C,Scirc
x0015D,scirc
x0015E,Scedil
x0015F,scedil
x0016A,Umacr
x0016B,umacr
x0016C,Ubreve
x0016D,ubreve
x0016E,Uring
x0016F,uring
x0017A,zacute
x0017B,Zdot
x0017C,zdot
x0017D,Zcaron
x0017E,zcaron
x020AC,euro
x020DB,tdot
x020DB,TripleDot
x020DC,DotDot
x00021,excl
x021A0,Rarr
x021A0,twoheadrightarrow
x021A1,Darr
x021A2,larrtl
x021A2,leftarrowtail
x021A3,rarrtl
x021A3,rightarrowtail
x021A4,LeftTeeArrow
x021A4,mapstoleft
x021A5,mapstoup
x021A5,UpTeeArrow
x021A6,map
x021A6,mapsto
x021A6,RightTeeArrow
x021A7,DownTeeArrow
x021A7,mapstodown
x021A9,hookleftarrow
x021A9,larrhk
x021AA,hookrightarrow
x021AA,rarrhk
x021AB,larrlp
x021AB,looparrowleft
x021AC,looparrowright
x021AC,rarrlp
x021AD,harrw
x021AD,leftrightsquigarrow
x021AE,nharr
x021AE,nleftrightarrow
x021B0,lsh
x021B0,Lsh
x021B1,rsh
x021B1,Rsh
x021B2,ldsh
x021B3,rdsh
x021B5,crarr
x021B6,cularr
x021B6,curvearrowleft
x021B7,curarr
x021B7,curvearrowright
x021BA,circlearrowleft
x021BA,olarr
x021BB,circlearrowright
x021BB,orarr
x021BC,leftharpoonup
x021BC,LeftVector
x021BC,lharu
x021BD,DownLeftVector
x021BD,leftharpoondown
x021BD,lhard
x021BE,RightUpVector
x021BE,uharr
x021BE,upharpoonright
x021BF,LeftUpVector
x021BF,uharl
x021BF,upharpoonleft
x021C0,rharu
x021C0,rightharpoonup
x021C0,RightVector
x021C1,DownRightVector
x021C1,rhard
x021C1,rightharpoondown
x021C2,dharr
x021C2,downharpoonright
x021C2,RightDownVector
x021C3,dharl
x021C3,downharpoonleft
x021C3,LeftDownVector
x021C4,RightArrowLeftArrow
x021C4,rightleftarrows
x021C4,rlarr
x021C5,udarr
x021C5,UpArrowDownArrow
x021C6,LeftArrowRightArrow
x021C6,leftrightarrows
x021C6,lrarr
x021C7,leftleftarrows
x021C7,llarr
x021C8,upuparrows
x021C8,uuarr
x021C9,rightrightarrows
x021C9,rrarr
x021CA,ddarr
x021CA,downdownarrows
x021CB,leftrightharpoons
x021CB,lrhar
x021CB,ReverseEquilibrium
x021CC,Equilibrium
x021CC,rightleftharpoons
x021CC,rlhar
x021CD,nlArr
x021CD,nLeftarrow
x021CE,nhArr
x021CE,nLeftrightarrow
x021CF,nrArr
x021CF,nRightarrow
x021D0,DoubleLeftArrow
x021D0,lArr
x021D0,Leftarrow
x021D1,DoubleUpArrow
x021D1,uArr
x021D1,Uparrow
x021D2,DoubleRightArrow
x021D2,Implies
x021D2,rArr
x021D2,Rightarrow
x021D3,dArr
x021D3,DoubleDownArrow
x021D3,Downarrow
x021D4,DoubleLeftRightArrow
x021D4,hArr
x021D4,iff
x021D4,Leftrightarrow
x021D5,DoubleUpDownArrow
x021D5,Updownarrow
x021D5,vArr
x021D6,nwArr
x021D7,neArr
x021D8,seArr
x021D9,swArr
x021DA,lAarr
x021DA,Lleftarrow
x021DB,rAarr
x021DB,Rrightarrow
x021DD,zigrarr
x021E4,larrb
x021E4,LeftArrowBar
x021E5,rarrb
x021E5,RightArrowBar
x021F5,DownArrowUpArrow
x021F5,duarr
x021FD,loarr
x021FE,roarr
x021FF,hoarr
x00022,quot
x00022,QUOT
x022A0,boxtimes
x022A0,timesb
x022A1,dotsquare
x022A1,sdotb
x022A2,RightTee
x022A2,vdash
x022A3,dashv
x022A3,LeftTee
x022A4,DownTee
x022A4,top
x022A5,bot
x022A5,bottom
x022A5,perp
x022A5,UpTee
x022A7,models
x022A8,DoubleRightTee
x022A8,vDash
x022A9,Vdash
x022AA,Vvdash
x022AB,VDash
x022AC,nvdash
x022AD,nvDash
x022AE,nVdash
x022AF,nVDash
x022B0,prurel
x022B2,LeftTriangle
x022B2,vartriangleleft
x022B2,vltri
x022B3,RightTriangle
x022B3,vartriangleright
x022B3,vrtri
x022B4 020D2,nvltrie
x022B4,LeftTriangleEqual
x022B4,ltrie
x022B4,trianglelefteq
x022B5 020D2,nvrtrie
x022B5,RightTriangleEqual
x022B5,rtrie
x022B5,trianglerighteq
x022B6,origof
x022B7,imof
x022B8,multimap
x022B8,mumap
x022B9,hercon
x022BA,intcal
x022BA,intercal
x022BB,veebar
x022BD,barvee
x022BE,angrtvb
x022BF,lrtri
x022C0,bigwedge
x022C0,Wedge
x022C0,xwedge
x022C1,bigvee
x022C1,Vee
x022C1,xvee
x022C2,bigcap
x022C2,Intersection
x022C2,xcap
x022C3,bigcup
x022C3,Union
x022C3,xcup
x022C4,diam
x022C4,diamond
x022C4,Diamond
x022C5,sdot
x022C6,sstarf
x022C6,Star
x022C7,divideontimes
x022C7,divonx
x022C8,bowtie
x022C9,ltimes
x022CA,rtimes
x022CB,leftthreetimes
x022CB,lthree
x022CC,rightthreetimes
x022CC,rthree
x022CD,backsimeq
x022CD,bsime
x022CE,curlyvee
x022CE,cuvee
x022CF,curlywedge
x022CF,cuwed
x022D0,Sub
x022D0,Subset
x022D1,Sup
x022D1,Supset
x022D2,Cap
x022D3,Cup
x022D4,fork
x022D4,pitchfork
x022D5,epar
x022D6,lessdot
x022D6,ltdot
x022D7,gtdot
x022D7,gtrdot
x022D8 00338,nLl
x022D8,Ll
x022D9 00338,nGg
x022D9,Gg
x022D9,ggg
x022DA 0FE00,lesg
x022DA,leg
x022DA,lesseqgtr
x022DA,LessEqualGreater
x022DB 0FE00,gesl
x022DB,gel
x022DB,GreaterEqualLess
x022DB,gtreqless
x022DE,cuepr
x022DE,curlyeqprec
x022DF,cuesc
x022DF,curlyeqsucc
x022E0,NotPrecedesSlantEqual
x022E0,nprcue
x022E1,NotSucceedsSlantEqual
x022E1,nsccue
x022E2,NotSquareSubsetEqual
x022E2,nsqsube
x022E3,NotSquareSupersetEqual
x022E3,nsqsupe
x022E6,lnsim
x022E7,gnsim
x022E8,precnsim
x022E8,prnsim
x022E9,scnsim
x022E9,succnsim
x022EA,nltri
x022EA,NotLeftTriangle
x022EA,ntriangleleft
x022EB,NotRightTriangle
x022EB,nrtri
x022EB,ntriangleright
x022EC,nltrie
x022EC,NotLeftTriangleEqual
x022EC,ntrianglelefteq
x022ED,NotRightTriangleEqual
x022ED,nrtrie
x022ED,ntrianglerighteq
x022EE,vellip
x022EF,ctdot
x022F0,utdot
x022F1,dtdot
x022F2,disin
x022F3,isinsv
x022F4,isins
x022F5 00338,notindot
x022F5,isindot
x022F6,notinvc
x022F7,notinvb
x022F9 00338,notinE
x022F9,isinE
x022FA,nisd
x022FB,xnis
x022FC,nis
x022FD,notnivc
x022FE,notnivb
x00023,num
x023B0,lmoust
x023B0,lmoustache
x023B1,rmoust
x023B1,rmoustache
x023B4,OverBracket
x023B4,tbrk
x023B5,bbrk
x023B5,UnderBracket
x023B6,bbrktbrk
x023DC,OverParenthesis
x023DD,UnderParenthesis
x023DE,OverBrace
x023DF,UnderBrace
x023E2,trpezium
x023E7,elinters
x00024,dollar
x024C8,circledS
x024C8,oS
x00025,percnt
x025A1,squ
x025A1,square
x025A1,Square
x025AA,blacksquare
x025AA,FilledVerySmallSquare
x025AA,squarf
x025AA,squf
x025AB,EmptyVerySmallSquare
x025AD,rect
x025AE,marker
x025B1,fltns
x025B3,bigtriangleup
x025B3,xutri
x025B4,blacktriangle
x025B4,utrif
x025B5,triangle
x025B5,utri
x025B8,blacktriangleright
x025B8,rtrif
x025B9,rtri
x025B9,triangleright
x025BD,bigtriangledown
x025BD,xdtri
x025BE,blacktriangledown
x025BE,dtrif
x025BF,dtri
x025BF,triangledown
x025C2,blacktriangleleft
x025C2,ltrif
x025C3,ltri
x025C3,triangleleft
x025CA,loz
x025CA,lozenge
x025CB,cir
x025EC,tridot
x025EF,bigcirc
x025EF,xcirc
x025F8,ultri
x025F9,urtri
x025FA,lltri
x025FB,EmptySmallSquare
x025FC,FilledSmallSquare
x00027,apos
x027C8,bsolhsub
x027C9,suphsol
x027E6,LeftDoubleBracket
x027E6,lobrk
x027E7,RightDoubleBracket
x027E7,robrk
x027E8,lang
x027E8,langle
x027E8,LeftAngleBracket
x027E9,rang
x027E9,rangle
x027E9,RightAngleBracket
x027EA,Lang
x027EB,Rang
x027EC,loang
x027ED,roang
x027F5,longleftarrow
x027F5,LongLeftArrow
x027F5,xlarr
x027F6,longrightarrow
x027F6,LongRightArrow
x027F6,xrarr
x027F7,longleftrightarrow
x027F7,LongLeftRightArrow
x027F7,xharr
x027F8,DoubleLongLeftArrow
x027F8,Longleftarrow
x027F8,xlArr
x027F9,DoubleLongRightArrow
x027F9,Longrightarrow
x027F9,xrArr
x027FA,DoubleLongLeftRightArrow
x027FA,Longleftrightarrow
x027FA,xhArr
x027FC,longmapsto
x027FC,xmap
x027FF,dzigrarr
x00028,lpar
x00029,rpar
x029A4,ange
x029A5,range
x029A6,dwangle
x029A7,uwangle
x029A8,angmsdaa
x029A9,angmsdab
x029AA,angmsdac
x029AB,angmsdad
x029AC,angmsdae
x029AD,angmsdaf
x029AE,angmsdag
x029AF,angmsdah
x029B0,bemptyv
x029B1,demptyv
x029B2,cemptyv
x029B3,raemptyv
x029B4,laemptyv
x029B5,ohbar
x029B6,omid
x029B7,opar
x029B9,operp
x029BB,olcross
x029BC,odsold
x029BE,olcir
x029BF,ofcir
x029C0,olt
x029C1,ogt
x029C2,cirscir
x029C3,cirE
x029C4,solb
x029C5,bsolb
x029C9,boxbox
x029CD,trisb
x029CE,rtriltri
x029CF 00338,NotLeftTriangleBar
x029CF,LeftTriangleBar
x029D0 00338,NotRightTriangleBar
x029D0,RightTriangleBar
x029DC,iinfin
x029DD,infintie
x029DE,nvinfin
x029E3,eparsl
x029E4,smeparsl
x029E5,eqvparsl
x029EB,blacklozenge
x029EB,lozf
x029F4,RuleDelayed
x029F6,dsol
x0039A,Kappa
x0039B,Lambda
x0039C,Mu
x0039D,Nu
x0039E,Xi
x0039F,Omicron
x00040,commat
x0040A,NJcy
x0040B,TSHcy
x0040C,KJcy
x0040E,Ubrcy
x0040F,DZcy
x0041A,Kcy
x0041B,Lcy
x0041C,Mcy
x0041D,Ncy
x0041E,Ocy
x0041F,Pcy
x0042A,HARDcy
x0042B,Ycy
x0042C,SOFTcy
x0042D,Ecy
x0042E,YUcy
x0042F,YAcy
x0043A,kcy
x0043B,lcy
x0043C,mcy
x0043D,ncy
x0043E,ocy
x0043F,pcy
x0044A,hardcy
x0044B,ycy
x0044C,softcy
x0044D,ecy
x0044E,yucy
x0044F,yacy
x0045A,njcy
x0045B,tshcy
x0045C,kjcy
x0045E,ubrcy
x0045F,dzcy
x00060,DiacriticalGrave
x00060,grave
x00066 0006A,fjlig
x00100,Amacr
x00101,amacr
x00102,Abreve
x00103,abreve
x00104,Aogon
x00105,aogon
x00106,Cacute
x00107,cacute
x00108,Ccirc
x00109,ccirc
x00110,Dstrok
x00111,dstrok
x00112,Emacr
x00113,emacr
x00116,Edot
x00117,edot
x00118,Eogon
x00119,eogon
x00120,Gdot
x00121,gdot
x00122,Gcedil
x00124,Hcirc
x00125,hcirc
x00126,Hstrok
x00127,hstrok
x00128,Itilde
x00129,itilde
x00130,Idot
x00131,imath
x00131,inodot
x00132,IJlig
x00133,ijlig
x00134,Jcirc
x00135,jcirc
x00136,Kcedil
x00137,kcedil
x00138,kgreen
x00139,Lacute
x00140,lmidot
x00141,Lstrok
x00142,lstrok
x00143,Nacute
x00144,nacute
x00145,Ncedil
x00146,ncedil
x00147,Ncaron
x00148,ncaron
x00149,napos
x00150,Odblac
x00151,odblac
x00152,OElig
x00153,oelig
x00154,Racute
x00155,racute
x00156,Rcedil
x00157,rcedil
x00158,Rcaron
x00159,rcaron
x00160,Scaron
x00161,scaron
x00162,Tcedil
x00163,tcedil
x00164,Tcaron
x00165,tcaron
x00166,Tstrok
x00167,tstrok
x00168,Utilde
x00169,utilde
x00170,Udblac
x00171,udblac
x00172,Uogon
x00173,uogon
x00174,Wcirc
x00175,wcirc
x00176,Ycirc
x00177,ycirc
x00178,Yuml
x00179,Zacute
x00192,fnof
x0200A,hairsp
x0200A,VeryThinSpace
x0200B,NegativeMediumSpace
x0200B,NegativeThickSpace
x0200B,NegativeThinSpace
x0200B,NegativeVeryThinSpace
x0200B,ZeroWidthSpace
x0200C,zwnj
x0200D,zwj
x0200E,lrm
x0200F,rlm
x0201A,lsquor
x0201A,sbquo
x0201C,ldquo
x0201C,OpenCurlyDoubleQuote
x0201D,CloseCurlyDoubleQuote
x0201D,rdquo
x0201D,rdquor
x0201E,bdquo
x0201E,ldquor
x0203A,rsaquo
x0203E,oline
x0203E,OverBar
x0204F,bsemi
x0205F 0200A,ThickSpace
x0205F,MediumSpace
x0210A,gscr
x0210B,hamilt
x0210B,HilbertSpace
x0210B,Hscr
x0210C,Hfr
x0210C,Poincareplane
x0210D,Hopf
x0210D,quaternions
x0210E,planckh
x0210F,hbar
x0210F,hslash
x0210F,planck
x0210F,plankv
x0211A,Qopf
x0211A,rationals
x0211B,realine
x0211B,Rscr
x0211C,Re
x0211C,real
x0211C,realpart
x0211C,Rfr
x0211D,reals
x0211D,Ropf
x0211E,rx
x0212C,bernou
x0212C,Bernoullis
x0212C,Bscr
x0212D,Cayleys
x0212D,Cfr
x0212F,escr
x0215A,frac56
x0215B,frac18
x0215C,frac38
x0215D,frac58
x0215E,frac78
x0219A,nlarr
x0219A,nleftarrow
x0219B,nrarr
x0219B,nrightarrow
x0219D 00338,nrarrw
x0219D,rarrw
x0219D,rightsquigarrow
x0219E,Larr
x0219E,twoheadleftarrow
x0219F,Uarr
x0220B,ni
x0220B,niv
x0220B,ReverseElement
x0220B,SuchThat
x0220C,notni
x0220C,notniva
x0220C,NotReverseElement
x0220F,prod
x0220F,Product
x0221A,radic
x0221A,Sqrt
x0221D,prop
x0221D,Proportional
x0221D,propto
x0221D,varpropto
x0221D,vprop
x0221E,infin
x0221F,angrt
x0222A 0FE00,cups
x0222A,cup
x0222B,int
x0222B,Integral
x0222C,Int
x0222D,iiint
x0222D,tint
x0222E,conint
x0222E,ContourIntegral
x0222E,oint
x0222F,Conint
x0222F,DoubleContourIntegral
x0223A,mDDot
x0223B,homtht
x0223C 020D2,nvsim
x0223C,sim
x0223C,thicksim
x0223C,thksim
x0223C,Tilde
x0223D 00331,race
x0223D,backsim
x0223D,bsim
x0223E 00333,acE
x0223E,ac
x0223E,mstpos
x0223F,acd
x0224A,ape
x0224A,approxeq
x0224B 00338,napid
x0224B,apid
x0224C,backcong
x0224C,bcong
x0224D 020D2,nvap
x0224D,asympeq
x0224D,CupCap
x0224E 00338,nbump
x0224E 00338,NotHumpDownHump
x0224E,bump
x0224E,Bumpeq
x0224E,HumpDownHump
x0224F 00338,nbumpe
x0224F 00338,NotHumpEqual
x0224F,bumpe
x0224F,bumpeq
x0224F,HumpEqual
x0225A,veeeq
x0225C,triangleq
x0225C,trie
x0225F,equest
x0225F,questeq
x0226A 020D2,nLt
